Time,PR,SR,QR,PS,SS,QS,PT,ST,QT
12/03/2025 3:45:00,348.60,371.84,126.86,308.69,467.94,351.55,55.20,101.33,85.28
12/03/2025 4:00:00,259.50,322.09,188.88,319.06,483.65,363.35,55.40,101.79,85.67
12/03/2025 4:15:00,349.40,369.10,115.25,309.97,430.51,298.77,54.90,86.59,67.24
12/03/2025 4:30:00,347.70,363.82,101.87,318.22,418.7,272.13,55.20,86.97,67.54
12/03/2025 4:45:00,258.80,301.50,153.85,306.65,409.33,270.74,55.40,87.74,68.14
12/03/2025 5:00:00,355.80,371.29,103.96,297.47,397.32,262.8,55.20,87.15,67.68
12/03/2025 5:15:00,351.20,366.94,102.74,295.60,399,268.37,55.40,87.50,67.95
12/03/2025 5:30:00,259.10,300.97,153.58,302.93,402.98,266.54,55.50,87.85,68.22
12/03/2025 5:45:00,258.90,303.01,159.62,297.69,402.29,270.58,55.40,88.93,69.77
12/03/2025 6:00:00,351.80,368.13,103.08,671.14,722.12,265.42,55.30,88.38,68.64
12/03/2025 6:15:00,348.50,365.20,114.03,297.95,403.33,271.28,55.40,89.04,69.86
12/03/2025 6:30:00,259.00,300.23,153.20,302.63,402.35,266.13,55.40,87.33,67.82
12/03/2025 6:45:00,353.90,369.69,103.51,299.15,399.56,264.29,55.30,87.52,67.97
12/03/2025 7:00:00,349.60,365.54,102.35,301.15,402.23,266.05,55.30,87.68,68.09
12/03/2025 7:15:00,259.40,302.28,154.25,674.46,724.76,266.39,55.40,88.50,68.73
12/03/2025 7:30:00,355.00,372.67,116.37,298.47,403.1,271.13,55.40,89.59,70.29
12/03/2025 7:45:00,350.20,367.43,114.73,298.21,402.98,271.05,55.40,89.01,69.83
12/03/2025 8:00:00,259.10,301.49,153.85,301.11,407.84,274.31,55.60,88.39,68.64
12/03/2025 8:15:00,356.50,372.53,104.31,298.89,403.9,271.67,55.50,88.31,68.58
12/03/2025 8:30:00,350.40,366.53,102.63,300.93,401.71,265.7,55.40,87.27,67.77
12/03/2025 8:45:00,260.50,302.88,154.56,296.66,399.74,268.87,55.50,87.66,68.07
12/03/2025 9:00:00,258.70,303.27,159.76,297.18,401.13,269.8,55.50,88.70,68.88
12/03/2025 9:15:00,350.70,368.07,114.93,337.37,437.91,279.41,55.30,88.43,68.67
12/03/2025 9:30:00,259.60,302.61,154.42,299.15,403.79,271.59,55.50,88.78,68.94
12/03/2025 9:45:00,259.50,301.89,154.05,301.51,406.75,273.58,55.50,88.93,69.77
12/03/2025 10:00:00,354.00,369.81,103.55,296.31,400.88,269.64,55.50,89.70,70.38
12/03/2025 10:15:00,346.70,361.89,101.33,195.44,257.84,167.58,7.60,31.67,30.75
12/03/2025 10:30:00,258.30,299.73,152.95,482.15,491.53,97.81,7.70,31.96,31.03
12/03/2025 10:45:00,352.80,366.35,102.58,111.92,147.95,96.16,7.60,31.70,30.78
12/03/2025 11:00:00,347.20,360.83,101.03,132.73,174.65,113.51,7.60,31.67,30.75
12/03/2025 11:15:00,258.60,297.70,146.78,346.04,501.51,363,7.40,31.82,30.97
12/03/2025 11:30:00,349.90,364.00,101.92,373.96,520.3,361.07,7.20,31.18,30.35
12/03/2025 11:45:00,345.50,360.08,100.82,378.01,525.24,364.5,7.10,30.55,29.73
12/03/2025 12:00:00,258.20,298.03,146.94,378.01,532.4,374.92,7.30,31.04,30.13
12/03/2025 12:15:00,351.70,365.96,102.47,375.36,529.58,372.93,7.10,31.08,30.24
12/03/2025 12:30:00,346.20,359.57,100.68,379.58,534.4,376.32,3947.10,4035.42,803.04
12/03/2025 12:45:00,261.50,300.83,148.32,700.59,806.18,397.49,3961.60,4051.58,806.25
12/03/2025 13:00:00,4491.80,4589.18,913.23,690.03,801.25,408.87,5742.60,5827.86,822.12
12/03/2025 13:15:00,4582.00,4663.25,927.97,694.06,805.92,411.26,3952.90,4049.98,805.94
12/03/2025 13:30:00,4467.10,4554.99,906.43,698.62,802.78,395.81,3945.00,4036.13,803.18
12/03/2025 13:45:00,4573.00,4682.48,931.80,703.71,827.21,435.76,5734.30,5834.36,1161.02
12/03/2025 14:00:00,4558.60,4677.17,1137.04,1069.84,1150.82,422.99,4018.40,4121.12,820.09
12/03/2025 14:15:00,4463.40,4562.68,907.96,697.57,821.13,432.56,4053.10,4158.97,1011.07
12/03/2025 14:30:00,225.40,264.03,139.09,393.54,504.54,315.73,54.90,86.60,67.25
12/03/2025 14:45:00,225.40,264.14,139.14,750.94,816.92,320.17,54.80,86.60,67.25
12/03/2025 15:00:00,225.10,263.57,138.85,758.23,823.48,322.74,54.80,86.71,67.34
12/03/2025 15:15:00,333.90,349.91,109.26,393.37,503.87,315.31,54.70,86.60,67.25
12/03/2025 15:30:00,339.80,354.92,99.38,391.59,501.81,314.02,54.70,86.86,67.46
